"source_id";"date";"description";"pollutant_ppm";"biological";"results"
"HaZa21691224";"2023-05-27 10:58:00";"Inorganic contaminants: Arsenic";6.55658;0.0;"Contaminated: Chemical"
"HaRu19892224";"2023-05-27 11:01:00";"Inorganic contaminants: Barium, Chromium";8.76445;0.0;"Contaminated: Chemical"
"AkRu06196224";"2023-05-27 11:08:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"HaRu17744224";"2023-05-27 11:35:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiAm22214224";"2023-05-27 11:52:00";"Inorganic contaminants: Lead, Chromium";4.39818;0.0;"Contaminated: Chemical"
"KiRu28993224";"2023-05-27 12:15:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"KiZu31182224";"2023-05-27 12:17:00";"Clean";0.0540143;5.48096e-05;"Clean"
"HaYa21530224";"2023-05-27 12:30:00";"Inorganic contaminants: Copper, Zinc";7.86667;0.0;"Contaminated: Chemical"
"AkRu04500224";"2023-05-27 13:08:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu28758224";"2023-05-27 13:21:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"KiHa23070224";"2023-05-27 13:26:00";"Clean";0.0303128;5.85677e-05;"Clean"
"HaRu17435224";"2023-05-27 13:28:00";"Inorganic contaminants: Barium, Cadmium, Copper, Arsenic";5.38917;0.0;"Contaminated: Chemical"
"AkKi01576224";"2023-05-27 14:29:00";"Inorganic contaminants: Copper, Cadmium, Silver";5.62354;0.0;"Contaminated: Chemical"
"HaRu20703224";"2023-05-27 15:02:00";"Bacteria: E. coli";0.0;16.4846;"Contaminated: Biological"
"SoRu35542224";"2023-05-27 15:43:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu30434224";"2023-05-27 15:44:00";"Clean";0.024564;2.84097e-05;"Clean"
"HaZa21860224";"2023-05-27 15:54:00";"Inorganic contaminants: Selenium, Lead";5.53353;0.0;"Contaminated: Chemical"
"KiRu28617224";"2023-05-27 16:49:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu28071224";"2023-05-27 16:54:00";"Inorganic contaminants: Cadmium, Silver, Cadmium, Silver";5.59753;0.0;"Contaminated: Chemical"
"KiRu27123224";"2023-05-28 09:18:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"KiHa22758224";"2023-05-28 09:20:00";"Inorganic contaminants: Arsenic, Copper, Silver";4.07516;0.0;"Contaminated: Chemical"
"SoRu36417224";"2023-05-28 09:27:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AkRu08197224";"2023-05-28 09:31:00";"Clean";0.0320305;6.63455e-05;"Clean"
"AkKi01483224";"2023-05-28 10:01:00";"Inorganic contaminants: Barium, Silver, Mercury, Arsenic";4.68026;0.0;"Contaminated: Chemical"
"AkHa00382224";"2023-05-28 10:05:00";"Inorganic contaminants: Arsenic, Zinc, Mercury, Silver";9.52413;0.0;"Contaminated: Chemical"
"SoRu35131224";"2023-05-28 10:18:00";"Inorganic contaminants: Cadmium, Cadmium, Selenium";7.17342;0.0;"Contaminated: Chemical"
"HaZa21718224";"2023-05-28 10:23:00";"Inorganic contaminants: Copper, Cadmium, Silver";4.53454;0.0;"Contaminated: Chemical"
"HaRu19400224";"2023-05-28 10:43:00";"Inorganic contaminants: Arsenic";6.54992;0.0;"Contaminated: Chemical"
"SoRu36043224";"2023-05-28 10:59:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"AmRu14888224";"2023-05-28 11:05:00";"Clean";0.0921692;4.64985e-05;"Clean"
"KiMr25044224";"2023-05-28 11:59:00";"Inorganic contaminants: Zinc, Zinc, Copper";8.6025;0.0;"Contaminated: Chemical"
"SoRu39003224";"2023-05-28 12:26:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"SoMa34379224";"2023-05-28 12:43:00";"Inorganic contaminants: Copper, Lead";3.47794;0.0;"Contaminated: Chemical"
"KiAm22060224";"2023-05-28 13:09:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"AkLu02416224";"2023-05-28 13:21:00";"Clean";0.010115;3.34561e-05;"Clean"
"AkRu05141224";"2023-05-28 13:46:00";"Inorganic contaminants: Mercury, Mercury, Copper";8.98544;0.0;"Contaminated: Chemical"
"KiRu29208224";"2023-05-28 13:51:00";"Inorganic contaminants: Mercury, Zinc";5.25643;0.0;"Contaminated: Chemical"
"KiIs24051224";"2023-05-28 14:18:00";"Clean";0.0741272;2.77847e-05;"Clean"
"SoRu36496224";"2023-05-28 14:25:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiAm21923224";"2023-05-28 14:48:00";"Bacteria: E. coli";0.0;16.9117;"Contaminated: Biological"
"AkRu08365224";"2023-05-28 14:56:00";"Clean Bacteria: E. coli";0.0826689;19.586;"Clean"
"HaRu19056224";"2023-05-28 15:10:00";"Inorganic contaminants: Arsenic";3.61853;0.0;"Contaminated: Chemical"
"SoMa34591224";"2023-05-28 15:16:00";"Inorganic contaminants: Cadmium, Copper, Zinc, Silver";5.04382;0.0;"Contaminated: Chemical"
"AkRu08241224";"2023-05-28 15:35:00";"Inorganic contaminants: Selenium, Zinc, Zinc";1.44789;0.0;"Contaminated: Chemical"
"SoRu37573224";"2023-05-28 15:56:00";"Inorganic contaminants: Cadmium, Selenium, Zinc, Arsenic";7.22597;0.0;"Contaminated: Chemical"
"AkLu02442224";"2023-05-28 16:06:00";"Clean";0.0929533;9.4229e-06;"Clean"
"AmAm09827224";"2023-05-28 16:10:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu08466224";"2023-05-28 16:24:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"HaRu18486224";"2023-05-28 16:25:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"AmRu13261224";"2023-05-28 16:34:00";"Inorganic contaminants: Lead, Zinc";6.48132;0.0;"Contaminated: Chemical"
"AkRu05395224";"2023-05-28 16:56:00";"Clean";0.0591405;3.14483e-05;"Clean"
"KiRu29105224";"2023-05-29 09:35:00";"Clean";0.0906101;2.89726e-05;"Clean"
"KiRu27055224";"2023-05-29 09:48:00";"Inorganic contaminants: Barium, Barium, Cadmium";3.22979;0.0;"Contaminated: Chemical"
"KiRu26392224";"2023-05-29 09:49:00";"Inorganic contaminants: Cadmium, Zinc";7.94424;0.0;"Contaminated: Chemical"
"SoRu38786224";"2023-05-29 09:55:00";"Inorganic contaminants: Chromium, Copper, Mercury, Cadmium";9.94549;0.0;"Contaminated: Chemical"
"SoMa34345224";"2023-05-29 10:08:00";"Bacteria: E. coli";0.0;35.1048;"Contaminated: Biological"
"KiRu28673224";"2023-05-29 10:14:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkRu03354224";"2023-05-29 10:18:00";"Inorganic contaminants: Mercury";5.03374;0.0;"Contaminated: Chemical"
"AkHa00473224";"2023-05-29 10:38:00";"Clean";0.0637435;5.05184e-05;"Clean"
"SoIl32540224";"2023-05-29 10:44:00";"Clean";0.0129964;6.56739e-05;"Clean"
"HaAm16110224";"2023-05-29 10:48:00";"Inorganic contaminants: Copper, Selenium, Silver";5.84605;0.0;"Contaminated: Chemical"
"SoKo33369224";"2023-05-29 11:39:00";"Inorganic contaminants: Selenium, Lead, Barium, Mercury";7.4046;0.0;"Contaminated: Chemical"
"KiMr25132224";"2023-05-29 12:05:00";"Inorganic contaminants: Chromium, Cadmium, Lead, Mercury";6.7773;0.0;"Contaminated: Chemical"
"HaZa21798224";"2023-05-29 12:21:00";"Inorganic contaminants: Mercury, Arsenic, Zinc";7.66908;0.0;"Contaminated: Chemical"
"HaRu20691224";"2023-05-29 12:33:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaDj16828224";"2023-05-29 12:40:00";"Inorganic contaminants: Lead, Lead, Chromium, Cadmium";9.40338;0.0;"Contaminated: Chemical"
"KiRu30255224";"2023-05-29 12:41:00";"Inorganic contaminants: Chromium";7.80473;0.0;"Contaminated: Chemical"
"AkLu02110224";"2023-05-29 12:43:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkKi01409224";"2023-05-29 13:31:00";"Clean";0.0963343;7.68146e-05;"Clean"
"SoRu35930224";"2023-05-29 13:38:00";"Clean";0.0862498;8.70513e-05;"Clean"
"SoKo33346224";"2023-05-29 15:24:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkRu08870224";"2023-05-29 15:42:00";"Inorganic contaminants: Chromium, Cadmium";4.79425;0.0;"Contaminated: Chemical"
"KiMr24689224";"2023-05-29 15:48:00";"Clean";0.0874607;4.81246e-06;"Clean"
"AkRu04549224";"2023-05-29 15:52:00";"Clean";0.098928;6.29085e-05;"Clean"
"AkKi01026224";"2023-05-29 16:10:00";"Clean";0.0239547;1.05226e-07;"Clean"
"AkRu04564224";"2023-05-29 16:22:00";"Inorganic contaminants: Chromium, Barium, Copper";5.14799;0.0;"Contaminated: Chemical"
"AmAs10065224";"2023-05-29 16:50:00";"Inorganic contaminants: Silver";9.34676;0.0;"Contaminated: Chemical"
"KiRu26274224";"2023-05-29 16:53:00";"Inorganic contaminants: Copper, Silver, Barium, Chromium";6.09686;0.0;"Contaminated: Chemical"
"SoRu35175224";"2023-06-01 09:11:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu03507224";"2023-06-01 09:50:00";"Inorganic contaminants: Silver, Selenium";6.62093;0.0;"Contaminated: Chemical"
"KiRu26952224";"2023-06-01 09:56:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"KiRu29820224";"2023-06-01 10:01:00";"Inorganic contaminants: Chromium, Arsenic";5.06954;0.0;"Contaminated: Chemical"
"SoRu38756224";"2023-06-01 10:07:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu07815224";"2023-06-01 10:13:00";"Clean";0.0260087;1.18006e-05;"Clean"
"KiIs24045224";"2023-06-01 11:09:00";"Clean";0.0192435;5.86872e-05;"Clean"
"HaAm16057224";"2023-06-01 11:39:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkRu06335224";"2023-06-01 12:34:00";"Clean";0.0913479;5.80342e-05;"Clean"
"KiMr24609224";"2023-06-01 12:57:00";"Clean";0.0640796;1.41093e-05;"Clean"
"KiRu30345224";"2023-06-01 13:22:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkHa00414224";"2023-06-01 13:54:00";"Clean";0.0365876;9.6444e-05;"Clean"
"AmRu15702224";"2023-06-01 14:16:00";"Inorganic contaminants: Zinc, Barium, Zinc, Barium";6.94729;0.0;"Contaminated: Chemical"
"SoKo33279224";"2023-06-01 14:43:00";"Inorganic contaminants: Silver, Lead";4.29404;0.0;"Contaminated: Chemical"
"HaRu17188224";"2023-06-01 15:00:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"SoRu39351224";"2023-06-01 15:17:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiMr24834224";"2023-06-01 15:26:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"SoMa34314224";"2023-06-01 15:27:00";"Inorganic contaminants: Copper, Selenium, Selenium, Selenium";2.54683;0.0;"Contaminated: Chemical"
"AkRu02940224";"2023-06-01 15:38:00";"Clean";0.0733768;3.98921e-05;"Clean"
"SoCh32245224";"2023-06-01 15:46:00";"Inorganic contaminants: Cadmium, Mercury, Mercury";5.79937;0.0;"Contaminated: Chemical"
"AkRu04466224";"2023-06-01 15:55:00";"Clean";0.0577753;1.01284e-05;"Clean"
"AkRu03169224";"2023-06-01 16:06:00";"Clean";0.0121397;3.0966e-05;"Clean"
"AkKi01176224";"2023-06-01 16:11:00";"Clean";0.0918019;2.44445e-05;"Clean"
"SoRu35396224";"2023-06-01 16:17:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"SoRu36136224";"2023-06-01 16:30:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"SoMa34468224";"2023-06-01 16:43:00";"Clean";0.0834925;2.93244e-05;"Clean"
"AkRu08394224";"2023-06-01 16:49:00";"Clean";0.025172;7.32887e-05;"Clean"
"HaDe16342224";"2023-06-01 16:53:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"SoBa31610224";"2023-06-02 09:02:00";"Inorganic contaminants: Selenium, Cadmium, Selenium, Silver";2.50286;0.0;"Contaminated: Chemical"
"KiAm22481224";"2023-06-02 09:33:00";"Inorganic contaminants: Silver, Silver";5.55973;0.0;"Contaminated: Chemical"
"AmRu15194224";"2023-06-02 09:46:00";"Inorganic contaminants: Barium, Mercury, Copper";8.80366;0.0;"Contaminated: Chemical"
"SoRu35278224";"2023-06-02 09:56:00";"Inorganic contaminants: Lead, Barium, Cadmium, Arsenic";8.96737;0.0;"Contaminated: Chemical"
"HaSe21022224";"2023-06-02 10:33:00";"Clean";0.0988413;7.84702e-05;"Clean"
"KiRu26054224";"2023-06-02 10:35:00";"Bacteria: E. coli";0.0;24.7887;"Contaminated: Biological"
"HaAm16225224";"2023-06-02 11:07:00";"Inorganic contaminants: Cadmium, Silver";6.12871;0.0;"Contaminated: Chemical"
"SoBa31703224";"2023-06-02 11:13:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaRu18108224";"2023-06-02 11:53:00";"Inorganic contaminants: Arsenic, Selenium, Barium, Selenium";5.36844;0.0;"Contaminated: Chemical"
"AkLu02531224";"2023-06-02 12:16:00";"Inorganic contaminants: Selenium, Silver, Copper";5.30137;0.0;"Contaminated: Chemical"
"AkRu06365224";"2023-06-02 12:29:00";"Clean";0.0127716;7.24849e-05;"Clean"
"SoRu35997224";"2023-06-02 13:29:00";"Inorganic contaminants: Lead";1.14379;0.0;"Contaminated: Chemical"
"KiMr24595224";"2023-06-02 13:36:00";"Inorganic contaminants: Barium, Copper";2.29231;0.0;"Contaminated: Chemical"
"KiRu27702224";"2023-06-02 13:37:00";"Inorganic contaminants: Lead";3.98143;0.0;"Contaminated: Chemical"
"SoRu38015224";"2023-06-02 14:38:00";"Inorganic contaminants: Cadmium";1.3313;0.0;"Contaminated: Chemical"
"SoRu38832224";"2023-06-02 15:21:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"HaSe21306224";"2023-06-02 15:40:00";"Clean";0.0912569;2.7014e-05;"Clean"
"SoRu37617224";"2023-06-02 15:51:00";"Inorganic contaminants: Barium, Mercury";4.15306;0.0;"Contaminated: Chemical"
"KiMr24677224";"2023-06-02 16:10:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu04546224";"2023-06-02 16:31:00";"Inorganic contaminants: Mercury, Copper, Cadmium, Silver";8.89953;0.0;"Contaminated: Chemical"
"KiRu28738224";"2023-06-03 09:23:00";"Clean";0.0303084;1.76153e-05;"Clean"
"KiMr24697224";"2023-06-03 09:38:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"SoMa34233224";"2023-06-03 09:44:00";"Clean";0.0303963;7.03435e-06;"Clean"
"AkLu02167224";"2023-06-03 10:03:00";"Inorganic contaminants: Lead, Mercury, Chromium";1.43996;0.0;"Contaminated: Chemical"
"KiRu25600224";"2023-06-03 10:22:00";"Inorganic contaminants: Arsenic, Mercury, Copper, Silver";5.58138;0.0;"Contaminated: Chemical"
"KiRu27988224";"2023-06-03 10:26:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"HaZa21840224";"2023-06-03 10:29:00";"Inorganic contaminants: Zinc";2.47575;0.0;"Contaminated: Chemical"
"SoRu38813224";"2023-06-03 10:34:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu05489224";"2023-06-03 10:39:00";"Clean";0.0688382;8.23259e-05;"Clean"
"AkRu06579224";"2023-06-03 10:44:00";"Clean";0.0822102;9.05267e-05;"Clean"
"SoRu38047224";"2023-06-03 11:02:00";"Inorganic contaminants: Zinc, Zinc, Arsenic, Cadmium";5.85107;0.0;"Contaminated: Chemical"
"HaRu17838224";"2023-06-03 11:18:00";"Inorganic contaminants: Barium, Silver";9.50418;0.0;"Contaminated: Chemical"
"SoRu36316224";"2023-06-03 11:29:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"SoRu35344224";"2023-06-03 11:51:00";"Inorganic contaminants: Arsenic, Barium, Lead, Arsenic";7.26373;0.0;"Contaminated: Chemical"
"AkRu04661224";"2023-06-03 12:23:00";"Inorganic contaminants: Cadmium, Chromium, Chromium";8.20794;0.0;"Contaminated: Chemical"
"HaRu17022224";"2023-06-03 12:40:00";"Inorganic contaminants: Barium";9.2478;0.0;"Contaminated: Chemical"
"AmRu13216224";"2023-06-03 14:26:00";"Inorganic contaminants: Barium, Lead, Mercury, Cadmium";3.54013;0.0;"Contaminated: Chemical"
"AmRu14060224";"2023-06-03 14:41:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AkRu05999224";"2023-06-03 15:15:00";"Clean";0.0251995;5.65553e-06;"Clean"
"KiRu29215224";"2023-06-03 16:00:00";"Clean";0.087091;5.66976e-05;"Clean"
"AmRu14611224";"2023-06-03 16:05:00";"Clean";0.0759913;6.65215e-05;"Clean"
"HaRu18869224";"2023-06-03 16:08:00";"Inorganic contaminants: Mercury, Copper";9.24548;0.0;"Contaminated: Chemical"
"KiZu31320224";"2023-06-03 16:32:00";"Clean";0.0287092;6.25148e-05;"Clean"
"KiRu28961224";"2023-06-03 16:37:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu03076224";"2023-06-04 09:03:00";"Clean";0.0875959;1.30095e-05;"Clean"
"KiRu25731224";"2023-06-04 09:04:00";"Bacteria: E. coli";0.0;18.6293;"Contaminated: Biological"
"KiRu29415224";"2023-06-04 09:28:00";"Inorganic contaminants: Mercury, Copper, Zinc, Lead";3.03554;0.0;"Contaminated: Chemical"
"AkRu03804224";"2023-06-04 09:35:00";"Clean";0.050573;7.75029e-05;"Clean"
"AkLu01924224";"2023-06-04 09:37:00";"Inorganic contaminants: Arsenic, Silver, Chromium, Zinc";8.29453;0.0;"Contaminated: Chemical"
"AkRu06285224";"2023-06-04 09:40:00";"Inorganic contaminants: Barium";3.41963;0.0;"Contaminated: Chemical"
"HaRu18427224";"2023-06-04 10:02:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaRu17157224";"2023-06-04 10:03:00";"Inorganic contaminants: Mercury";1.35582;0.0;"Contaminated: Chemical"
"KiHa23203224";"2023-06-04 11:01:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiRu26710224";"2023-06-04 11:03:00";"Inorganic contaminants: Zinc, Silver, Mercury, Lead";9.6895;0.0;"Contaminated: Chemical"
"AkRu06898224";"2023-06-04 11:30:00";"Inorganic contaminants: Mercury, Cadmium, Chromium, Mercury";1.40941;0.0;"Contaminated: Chemical"
"AkRu06844224";"2023-06-04 11:31:00";"Inorganic contaminants: Selenium";4.34028;0.0;"Contaminated: Chemical"
"AkRu08500224";"2023-06-04 11:46:00";"Clean";0.0592103;4.84863e-05;"Clean"
"HaSe21302224";"2023-06-04 12:31:00";"Clean";0.0853393;9.92261e-06;"Clean"
"HaRu19248224";"2023-06-04 12:36:00";"Clean";0.0122044;4.15419e-06;"Clean"
"KiMr24317224";"2023-06-04 13:06:00";"Inorganic contaminants: Chromium";5.5856;0.0;"Contaminated: Chemical"
"HaAm15977224";"2023-06-04 13:06:00";"Clean";0.0639472;9.10031e-05;"Clean"
"HaAm15962224";"2023-06-04 13:16:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiRu27943224";"2023-06-04 13:27:00";"Inorganic contaminants: Selenium, Silver, Lead, Silver";4.01555;0.0;"Contaminated: Chemical"
"AkRu04924224";"2023-06-04 13:28:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"SoBa31810224";"2023-06-04 14:24:00";"Inorganic contaminants: Arsenic, Lead, Selenium";4.99678;0.0;"Contaminated: Chemical"
"KiIs23860224";"2023-06-04 14:34:00";"Inorganic contaminants: Copper, Cadmium";4.15684;0.0;"Contaminated: Chemical"
"SoRu37023224";"2023-06-04 14:42:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"SoRu38025224";"2023-06-04 14:55:00";"Inorganic contaminants: Arsenic";1.854;0.0;"Contaminated: Chemical"
"KiRu26474224";"2023-06-04 15:01:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"HaRu18426224";"2023-06-04 16:00:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"HaRu19580224";"2023-06-04 16:00:00";"Inorganic contaminants: Silver, Arsenic";2.6658;0.0;"Contaminated: Chemical"
"AkRu03078224";"2023-06-04 16:03:00";"Inorganic contaminants: Arsenic, Selenium, Zinc";3.15548;0.0;"Contaminated: Chemical"
"KiAm22558224";"2023-06-04 16:10:00";"Inorganic contaminants: Mercury, Silver";2.29594;0.0;"Contaminated: Chemical"
"AmRu12811224";"2023-06-04 16:18:00";"Inorganic contaminants: Copper, Zinc, Silver, Silver";5.75772;0.0;"Contaminated: Chemical"
"KiRu26594224";"2023-06-04 16:48:00";"Clean";0.0595457;4.2553e-05;"Clean"
"AkKi01297224";"2023-06-05 09:34:00";"Clean";0.0699009;3.97555e-05;"Clean"
"HaRu19005224";"2023-06-05 09:39:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"AkRu03868224";"2023-06-05 09:58:00";"Clean";0.01166;7.11186e-05;"Clean"
"SoRu38248224";"2023-06-05 10:09:00";"Inorganic contaminants: Barium, Chromium, Zinc";2.03102;0.0;"Contaminated: Chemical"
"SoRu39132224";"2023-06-05 10:30:00";"Clean";0.0143603;3.63266e-05;"Clean"
"HaRu20408224";"2023-06-05 10:52:00";"Inorganic contaminants: Lead, Barium, Lead, Cadmium";5.99513;0.0;"Contaminated: Chemical"
"AkRu05695224";"2023-06-05 10:58:00";"Clean";0.0779685;6.82772e-05;"Clean"
"KiRu28030224";"2023-06-05 11:17:00";"Inorganic contaminants: Lead, Chromium";4.17347;0.0;"Contaminated: Chemical"
"KiAm22409224";"2023-06-05 11:22:00";"Inorganic contaminants: Arsenic, Barium, Barium, Selenium";9.4679;0.0;"Contaminated: Chemical"
"KiAm22121224";"2023-06-05 11:37:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"SoRu35391224";"2023-06-05 11:43:00";"Inorganic contaminants: Silver, Selenium";8.52782;0.0;"Contaminated: Chemical"
"HaRu17069224";"2023-06-05 11:48:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"SoRu35679224";"2023-06-05 12:29:00";"Inorganic contaminants: Selenium";8.3159;0.0;"Contaminated: Chemical"
"AkHa00008224";"2023-06-05 12:54:00";"Clean";0.0807532;3.24062e-05;"Clean"
"AkRu05148224";"2023-06-05 12:54:00";"Inorganic contaminants: Barium, Mercury, Lead";2.68557;0.0;"Contaminated: Chemical"
"AmDa12251224";"2023-06-05 13:21:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"SoRu34679224";"2023-06-05 13:27:00";"Inorganic contaminants: Chromium, Barium, Mercury, Selenium";1.89716;0.0;"Contaminated: Chemical"
"AkRu07406224";"2023-06-05 13:49:00";"Clean";0.0504006;5.71992e-05;"Clean"
"HaRu17160224";"2023-06-05 13:55:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"KiRu29838224";"2023-06-05 14:01:00";"Clean";0.048374;8.87775e-05;"Clean"
